User Address,Current USDC Balance,2024-10-17 USDC Balance,Exact Yield Earned,Yield %,Years Inactive,Last Interaction
0x76a07dde6b539e53e8ec62240da3cbfe8637c09d,349.073531,304.099753,44.973778,14.78,2.7,2023-02-10
0xf7f7d1f8fb81c339e2cfa1a80f9a1bc0f1726c38,342.162984,299.999999,42.162985,14.05,2.4,2023-06-04
0x67bcae4a78a440522bad9eab3db39d1c64d7d41d,330.441643,310.757450,19.684193,6.33,1.2,2024-07-28
0x2382e6c9cde357a3fa3ecdd255defd3499e572f4,327.009198,299.999999,27.009199,9.00,1.6,2024-03-24
0x549f1121704158f6ebba4641efc0e0f1663a3a2d,320.095550,300.000000,20.095550,6.69,1.2,2024-08-03
0x63bccc3e65c7b50c18b7b7c41201d3c63a9836ff,318.368972,299.999999,18.368973,6.12,1.2,2024-08-13
0xeb6412b568f918258dd3a4fc81092eea5dee42a3,314.519602,273.851745,40.667857,14.85,2.7,2023-01-30
0x5a57ca68e11f2b1244abb6fa49e973907cefef65,306.846676,281.714839,25.131837,8.92,1.6,2024-03-27
0x6f10226397402444ed01df85a84daf1d9a2a689d,304.662805,275.453510,29.209295,10.60,1.7,2024-01-23
0x263ecab74dfbb45a51e93b0e4c63c8b9cfdb42ba,294.095321,263.412012,30.683309,11.64,1.9,2023-12-07
0xa5a0f91c9a57baab264566e41d8b7f34d9739db5,285.447097,250.000000,35.447097,14.17,2.4,2023-05-18
0xcd6b78b5d57d6e26e460063dba611714c4621e8c,282.028571,249.999999,32.028572,12.81,2.1,2023-09-24
0x2c044abc9dc4ecc2ffe1a81c4cc0b0a7bb68e528,278.452545,250.000000,28.452545,11.38,1.8,2023-12-19
0xba96c796adeafe5f6944ce358a9d480bf4e0541c,275.754850,257.845382,17.909468,6.94,1.3,2024-06-24
0x5361b434f93c9537cb6d3dd3403e10128fb2d65d,267.592269,250.000000,17.592269,7.03,1.3,2024-06-19
0xee17442435aae7e7ebb018557f9aa5fa8b1205c5,264.581782,236.562828,28.018954,11.84,1.9,2023-11-26
0x69df295d9230bd270f78f45aecac076ae712bce0,229.714428,199.999999,29.714429,14.85,2.7,2023-01-28
0x5415550eaa559b376028a15a208bd7fc76099177,227.545290,200.000000,27.545290,13.77,2.3,2023-07-11
0xf81a198ee4eec39eea1f27ed9ccd4f81df3364f9,225.131742,212.094329,13.037413,6.14,1.2,2024-08-11
0x9b18e9e9aa3dd35100b385b7035c0b1e44afca14,224.168278,207.984517,16.183761,7.78,1.4,2024-05-16
0x64116d69cebcc0c6d7a58da60bf42ccf7e0756d9,223.543890,207.974002,15.569888,7.48,1.4,2024-05-31
0x58d8c3b413d3eab4f794cd80eda38633ae8db7d7,219.847285,201.217013,18.630272,9.25,1.6,2024-03-16
0x3f77ec6181cf32bacff265fd320437c57c266d7f,217.408400,200.003925,17.404475,8.70,1.5,2024-04-02
0x8082e854da8990d7879f468cfd18bc20c0c63c93,215.123113,201.000000,14.123113,7.02,1.3,2024-06-20
0xcb4dfdeb104584524212265748fbee80dc515b99,213.428486,188.561188,24.867298,13.18,2.2,2023-08-17
0x675d10cee4f6e1be14b0d21bfd9c60393e86bcf8,212.021512,188.869999,23.151513,12.25,2.0,2023-11-04
0x827f089b99accd2458029201f56f0ce24822e0ec,204.206580,180.000000,24.206580,13.44,2.2,2023-08-03
0xd6ec6d7774707e0093bad563ec84531305d7e405,186.819241,164.769197,22.050044,13.38,2.2,2023-08-06
0xbddca03d7388e5090e2a9b654f5189fad1aaec72,177.480128,164.226570,13.253558,8.07,1.5,2024-04-30
0x0b35dff33b9a8675d6607d479603b1284a573c6d,175.119785,165.000000,10.119785,6.13,1.2,2024-08-12
0x455d80a02411f8ff918d10b4e6fb23fa5c225267,172.636979,150.758497,21.878482,14.51,2.3,2023-07-07
0x07ef96ef838cb347ec94f5c1af23b3be7f44e925,171.786322,149.999999,21.786323,14.52,2.5,2023-04-01
0x7a26f5c2ff4d8bdab6a39acea5d6b00237dcbd70,169.607924,156.621206,12.986718,8.29,1.5,2024-04-19
0x762af0ad3224e027a2ae12139ab9b9b135dbbe5c,169.298737,148.490308,20.808429,14.01,2.4,2023-06-09
0x0cefe7d96642a6a9e2c7e34ec1e431e4206d3a93,160.803110,141.999999,18.803111,13.24,2.2,2023-08-14
0xf86aedfec7c823635843bdc03fdf51b64845e2fc,158.877246,148.770447,10.106799,6.79,1.3,2024-07-01
0x476e93e40e12da89b832e866e97efaf227e4cc4d,158.811634,149.999999,8.811635,5.87,1.1,2024-09-03
0xd34c486699153f1bc3c3bdde3a16809d3d883f83,144.989880,127.000000,17.989880,14.16,2.4,2023-05-20
0x132d1b8fbf8b73b75924ffa9ff4aaa6aa4ed35e5,143.099380,132.023211,11.076169,8.38,1.5,2024-04-15
0x78ebcda5a906eb9328863a890397c93f8c840898,142.332127,126.435177,15.896950,12.57,2.0,2023-10-13
0xd67cde3eb08636aab8f0c67048a35036053ebf10,141.650460,133.785536,7.864924,5.87,1.1,2024-09-03
0xfb66ab927db785a47fd4e7c75091f838ff188010,137.152318,120.000000,17.152318,14.29,2.5,2023-05-04
0xf9ff40bb31ae31e2d89e55b33ed1e1531005acbd,133.177704,119.999999,13.177705,10.98,1.8,2024-01-05
0x6c0d9c00602ac25494b9e55bf2c1f2dd1d31058b,132.854113,123.624676,9.229437,7.46,1.4,2024-05-31
0xb8a7c13638705b0e80284af279ded7a99af807f4,132.124702,119.999999,12.124703,10.10,1.7,2024-02-18
0x7ba5c56ce3734059b466a294de0cd3b11fdb1ba1,131.290390,114.999999,16.290391,14.16,2.4,2023-05-20
0x68d504d0eaa761824b0f6e3d2066ed1f0698f856,130.039907,122.143732,7.896175,6.46,1.2,2024-07-20
0x40f81ded8928a5a9f9cfdb60645fa97b7b4dc96c,125.332921,110.662170,14.670751,13.25,2.2,2023-08-13
0x420ff30c20dc6aa5d233750565bda2d2104baac8,121.986413,110.944423,11.041990,9.95,1.6,2024-02-24
0x907d7f9ff79913c7def1851b29d6dbdfc640d347,121.042210,105.629300,15.412910,14.59,2.6,2023-03-18
0xc924fc69f76dca8c5ea0f2e7141e4e603b277efa,117.649778,106.883301,10.766477,10.07,1.7,2024-02-19
0xcaaeae16dc4a7f2709fd5e57b6ccd36115833bc7,115.964503,101.000000,14.964503,14.81,2.7,2023-02-05
0x1f0c389cc25d1bab8e0818c4748a759de643a0d2,114.770717,99.999999,14.770718,14.77,2.7,2023-02-14
0x06fd5b44914dad223a4c035e394b9be7d6810e14,114.642640,99.999999,14.642641,14.64,2.6,2023-03-06
0x8cf271f533138cb1e58ee6f58745a144b2398a14,114.568268,99.999999,14.568269,14.56,2.6,2023-03-23
0xd61de9e4da2bf6e92d9d700e93813205dcf4ec55,114.254947,104.978504,9.276443,8.83,1.6,2024-03-29
0x87348842cc77fd3db692e3946686fe6ef5f0a9f0,114.110675,99.999999,14.110676,14.11,2.4,2023-05-28
0xd771c8125a607bad5591aec2d2997537da77cc8f,113.566100,99.999999,13.566101,13.56,2.2,2023-07-30
0x9a4d1e7f367bc984f3bd2e4060b5108a6732bc8d,113.344839,100.000000,13.344839,13.34,2.2,2023-08-08
0xf77d1ab3e1db3352105cfa0838b8b800be3c5a38,113.198047,99.999999,13.198048,13.19,2.2,2023-08-16
0x34100194ea0024b5bb8805c859089c6ba8a8ce5c,113.193308,99.999999,13.193309,13.19,2.2,2023-08-17
0x27f3a27540a1d6d2398bdbd458d62403f481f7c6,112.977251,100.000000,12.977251,12.97,2.1,2023-09-09
0x41826c59a853969da6b819130e1c32a9fd7c94ba,112.339717,99.999999,12.339718,12.33,2.0,2023-10-30
0x9fe61b4d18cc55a90c3ead138b210effa080579f,112.248231,103.914550,8.333681,8.01,1.5,2024-05-02
0xe898380915611c36a2df7caa8db3c2ea8700eb76,108.927571,100.000000,8.927571,8.92,1.6,2024-03-26
0x2299baff6ccaa8b172e324bcd5cdb756e7065c59,108.740226,99.999999,8.740227,8.74,1.5,2024-04-01
0x2acf8028f224bae1259d9ed1c92d1297170d765f,108.707482,99.999999,8.707483,8.70,1.5,2024-04-02
0x7eeab4f134fcfa6fcaf3987d391f1d626f75f6e1,107.713564,97.220000,10.493564,10.79,1.8,2024-01-14
0xc9441a4a55ec4bd0086ea24dd4a98e6479ed3932,107.658085,99.999999,7.658086,7.65,1.4,2024-05-23
0x8aecbd84562a788ad6180779f081915d6a24db71,107.634881,99.999999,7.634882,7.63,1.4,2024-05-24
0x8544b363573ee3eb312f3fc5ae0b813b59c44157,107.323207,100.010000,7.313207,7.31,1.4,2024-06-07
0xdbe0c28c273bbb10a632b1aaf65ac2b877bb2b92,107.318021,100.000000,7.318021,7.31,1.4,2024-06-07
0x9834f5df49e72db756964cc28acf961223b35583,107.268907,99.999999,7.268908,7.26,1.4,2024-06-09
0x21d48e3e5c110d47c3811173687e6eeb9a4c4a3f,107.111919,99.999999,7.111920,7.11,1.3,2024-06-16
0xf06380ddbaa72cb474586cac1c58cc39151f87e7,106.883710,99.999999,6.883711,6.88,1.3,2024-06-26
0x1bcdf0f0d3e87f24cc7ebe712debcf389ec52b19,106.463311,100.000000,6.463311,6.46,1.2,2024-07-20
0x330390c440c4e07139511f3f57e8711692e0b036,106.335653,99.999999,6.335654,6.33,1.2,2024-07-28
0x21f32f76bb40c37f212a64dca9f3c8036cd403e6,106.256282,100.000000,6.256282,6.25,1.2,2024-08-02
0xc8defe1b8713ec6ac575abfc012f8573ff821484,106.110923,99.999999,6.110924,6.11,1.2,2024-08-14
0xa5a60b93cba366f7d7455230e920017a83df4970,106.032082,99.999999,6.032083,6.03,1.2,2024-08-21
0xbc55a029cdc0fcc67c5a0dc4ed219dc33af48e64,105.996374,99.999999,5.996375,5.99,1.1,2024-08-24
0xacfc1c48b164ad35142c368d2ebd58c6612ce869,105.916598,97.550396,8.366202,8.57,1.5,2024-04-08
0x9f09806579ce2c1375715b5469439fc67f860061,105.688847,99.999999,5.688848,5.68,1.1,2024-09-20
0xe85a04cc499d97826254d76cbb97ffc150f0a44c,104.942000,98.321942,6.620058,6.73,1.3,2024-07-04
0x7792a7a2fbaeedc465754f84344ee5085fb62cfd,104.756297,95.037068,9.719229,10.22,1.7,2024-02-13
0xc6d5adfa08e50223f24f8ae7a9f76be7cca01208,103.946965,97.699999,6.246966,6.39,1.2,2024-07-24
0x11d7593692b3eeac1045d47b9a71c0bf697452b9,103.134597,91.999999,11.134598,12.10,1.9,2023-11-13
0xea75b92d8af865c1d15a1d07c43b30c75475fbed,102.434229,95.659047,6.775182,7.08,1.3,2024-06-17
0x8ca3a6d109ffcd308571032e4e1d678dd702baca,101.543674,89.500000,12.043674,13.45,2.2,2023-08-03
0x5280537847c00723a2e710349390bff199661cd3,99.994276,94.180779,5.813497,6.17,1.2,2024-08-09
0x91bb44da7795501ee1cd4f092edb2642627669e1,96.318412,85.341460,10.976952,12.86,2.1,2023-09-20
0xe2d9004c0889d7d7940660661a3aff6480105f10,92.623233,87.453964,5.169269,5.91,1.1,2024-08-31
0x22b6251935da74a69b63a52d993924904559b76a,91.762690,81.460637,10.302053,12.64,2.0,2023-10-07
0x4653af3b346293fe78af4ef3b5e2bacb3f440a3d,90.666663,79.008371,11.658292,14.75,2.7,2023-02-17
0xc41c56e9183cd34b8107aac5126e0c9c249fd39c,85.406566,78.323764,7.082802,9.04,1.6,2024-03-23
0xe4dad5dfef95271f90ca70175ca542181a67dc27,84.565922,74.999999,9.565923,12.75,1.5,2024-04-22
0x20acc1abb1f3451e54e216f1e8b10d6309a44f4e,80.142007,71.166975,8.975032,12.61,2.0,2023-10-10
0x38a528e955491df933aa4f7a42f9a275c004a6d1,77.394601,72.286083,5.108518,7.06,1.3,2024-06-18
0x5e22d866a573a455dfb31bfab6a28a9e1da93e76,74.263405,70.230164,4.033241,5.74,1.1,2024-09-15
0x87bac1891af58cffc75f85a805d2629f7624e237,70.324653,64.999999,5.324654,8.19,1.5,2024-04-24
0x792e11bc056dd12d92493ec3821d4a7571012837,69.460661,63.880019,5.580642,8.73,1.5,2024-04-01
0x1fefc14c14744dba7d8f1364e12d27bcd0193d87,68.623233,60.000000,8.623233,14.37,2.5,2023-04-25
0x7d48837336e39fbdb696740d59fe98cce74a0f88,68.623058,59.999999,8.623059,14.37,2.5,2023-04-25
0x36dfe53d9d484e0d17f79c0cfc4a2e13ef1326bf,67.603010,63.741187,3.861823,6.05,1.2,2024-08-19
0x501b65a25a44879d306b00cdee17d4505111769b,67.479337,58.999999,8.479338,14.37,2.5,2023-04-25
0x0d213078109be505f2617ee7e61dac9b1a7f9aa2,66.613936,60.000000,6.613936,11.02,1.8,2024-01-04
0x8b6c43d0e0ecf4fd8cf2cd4ea80edbfcde4d4854,65.191890,56.999999,8.191891,14.37,2.5,2023-04-25
0x3295093a0d55ecfa55d9f9d742d9f8f31e3d71b0,64.048357,55.999999,8.048358,14.37,2.5,2023-04-25
0x83423c25ef1fe63b87fc9c5872724289c42f3475,64.048331,55.999999,8.048332,14.37,2.5,2023-04-25
0x232db79d60a7a1ae0ad6f15fdef45adf43e79e45,64.048178,56.000000,8.048178,14.37,2.5,2023-04-25
0x2ff8e5176224b90165ed7d7551412c5aa483d80d,63.614904,60.000000,3.614904,6.02,1.2,2024-08-22
0x9784cc273728abc20b9eef79f9c937b842a5dcdc,62.904619,55.000000,7.904619,14.37,2.5,2023-04-25
0x7e6cae8c80426ff9ba11472438aea0631999de3b,62.904598,54.999999,7.904599,14.37,2.5,2023-04-25
0x8a5c84d17d8eab45ef50eb6adfbc54c6c5962cb0,62.176420,54.252817,7.923603,14.60,2.6,2023-03-15
0x6fd410f0023011d9be7b72fbbf8358c4e424fb11,61.760937,54.000000,7.760937,14.37,2.5,2023-04-25
0x89e72136a7045f08fc0f256feb02bc5710a59678,60.617201,53.000000,7.617201,14.37,2.5,2023-04-25
0x59a32ac8f53787acf5ab1eab0cb56e8af6c77929,58.330593,51.000000,7.330593,14.37,2.5,2023-04-25
0x96f8b537c8339d3096db2807261989feda23c6cd,58.330587,50.999999,7.330588,14.37,2.5,2023-04-25
0x484b1a0cbdf1dfad5172eedc8834832cfac16223,58.134148,53.722121,4.412027,8.21,1.5,2024-04-23
0x1beba25d86fce53c6bdb028d2bf71abdc9b6a9ce,57.683863,51.291549,6.392314,12.46,2.0,2023-10-23
0x71e49599e582841722dc0ed18d36e76af90d2afd,57.608469,52.640000,4.968469,9.43,1.6,2024-03-12
0x545b1f34a2f0678661126af468f10491cd7ebb93,57.330146,49.999999,7.330147,14.66,2.6,2023-03-03
0x5c43b1082ab7b9a316dfe177d811a09146a10c14,57.302232,50.009500,7.292732,14.58,2.6,2023-03-20
0xec3309ef0b47ae37f0feb53fe5e4216a38593db5,57.282534,49.999999,7.282535,14.56,2.6,2023-03-24
0xa5584af59f326b2b512760b24891a67246b2cbcf,57.186046,50.000000,7.186046,14.37,2.5,2023-04-25
0xf7e859712811668b91888a5e1a00c4726dd42e5c,57.068383,49.999999,7.068384,14.13,2.4,2023-05-24
0x2a8260703bc4b325a9a142ac9c098c7a3f3c405f,57.044593,49.999999,7.044594,14.08,2.4,2023-05-31
0xae6ef3bd6e9f12896f3b4e85f7e22cbbe1a0d46c,56.975200,50.000000,6.975200,13.95,2.3,2023-06-19
0x638d193743931e7e28ff5805e14ae85d8e7aee9a,56.753389,52.624083,4.129306,7.84,1.4,2024-05-12
0x5355af7c7abb6d2554fbe275723d6c9a369014cd,56.659915,50.000000,6.659915,13.31,2.2,2023-08-09
0x330ba94f837fd7aa6abd32bd80074dfdbb440f86,56.137757,50.002484,6.135273,12.26,2.0,2023-11-04
0x438f973192aca21e31108fe5be4115164448ab35,55.857037,49.510913,6.346124,12.81,2.1,2023-09-23
0xd0e695e7587341ebffe6aeab2cb857a877e79623,55.361774,48.974185,6.387589,13.04,2.1,2023-09-02
0xc3678df47c681b8a9ce94b36bb6c3cf4bd4eef4b,55.288675,50.000001,5.288674,10.57,1.7,2024-01-24
0x445bdef9d536e0e282297f90271eaacb386f8b2b,53.583637,49.999999,3.583638,7.16,1.3,2024-06-13
0xf54a6f542cd7c6e62f37f90dd3dd6ae41ebc308a,53.352720,50.000000,3.352720,6.70,1.3,2024-07-06
0x7571546284d0de2a84cebe57d35d0b3c321ec1fb,53.076800,46.999999,6.076801,12.92,2.1,2023-09-13
0x439c7aedd93aa9cab475ba3768692a189ed895bf,52.311107,47.534658,4.776449,10.04,1.7,2024-02-20
0xe3135682dc8dbdfaf5d427fed3bc327c958665d7,52.200270,48.997287,3.202983,6.53,1.3,2024-07-16
0x37b808b70fb4afb7d37690b2020cb36becd2fc69,51.250652,45.000000,6.250652,13.89,2.3,2023-06-26
0xcca2b800d6402f7bd7a2dd7f5432bc415cd85708,51.084943,47.892034,3.192909,6.66,1.3,2024-07-08
0xd2c7fef365fd2eef16567e0d2d105cfc008a8a02,47.931605,45.049999,2.881606,6.39,1.2,2024-07-24
0x7bd46e5280d795e1abd7c4fc75448694cdba7113,47.682634,45.000000,2.682634,5.96,1.1,2024-08-27
0x18cf1c55d895350b298afc48fd4a9275a1103d9d,45.996810,40.130953,5.865857,14.61,2.6,2023-03-11
0xe8853f8f5cf689e2feb1ca97c9f590051454d5e5,45.922119,39.999999,5.922120,14.80,2.7,2023-02-07
0xa2be8581ad2de1c7a0743580e9ab4f819fab6dfb,45.182485,40.000000,5.182485,12.95,2.1,2023-09-11
0x931812f853bc94ca98ac7c7a5e2f84e510d0d906,44.347316,38.959999,5.387317,13.82,2.3,2023-07-04
0xef741c2669a516058b062373cea752770e40d524,38.575148,36.576232,1.998916,5.46,1.0,2024-10-07
0xffc78497b5ab4098e955ca7c538dbb7297e05521,38.562420,34.833036,3.729384,10.70,1.7,2024-01-18
0xa4a1dc6e23d2b362ba01a3afa66fdb9b5261483d,38.120596,36.045169,2.075427,5.75,1.1,2024-09-14
0x1be4f6d991e700f02f6a7b271bd0cf92798fb3ee,38.095800,35.546296,2.549504,7.17,1.3,2024-06-13
0x3c4e52308983c3500b3f7b30ac6eb469495c097b,36.952746,33.893171,3.059575,9.02,1.6,2024-03-23
0xee4d718d256ce1ba25c2754613f520a2579a43ce,34.450679,30.432074,4.018605,13.20,2.2,2023-08-16
0x4fede4549dea9c37de0cd8f0a44f46bbaa6ab7a3,33.729067,29.999999,3.729068,12.43,2.0,2023-10-24
0xce9a5807e61a0ac314184c9654dde72ab622a554,33.612191,30.039999,3.572192,11.89,1.9,2023-11-23
0xeee4ac61355219d833ae668210ab5be39602beb1,33.368649,30.000000,3.368649,11.22,1.8,2023-12-26
0x97cfac9539a7dc4b32decde23328b69d438d4985,33.353831,30.051546,3.302285,10.98,1.8,2024-01-05
0xa1f7b4db0cc8cccab398756db3d21a0e316a0a56,32.107797,30.000000,2.107797,7.02,1.3,2024-06-20
0x8f77f015528ee8ef4ff88c58bb11b8d83613b7bb,30.144066,26.916075,3.227991,11.99,1.9,2023-11-17
0x7c42a327959ab0442b9023ba0187d13196ba46a6,30.010217,28.490000,1.520217,5.33,1.0,2024-10-17
0xfcc3eb59fe0d22f0407b60309db017b1129a0f5f,29.990789,27.729511,2.261278,8.15,1.5,2024-04-26
0xc773092a4521b482d8ab1e831daea899af877dfe,29.476164,26.181585,3.294579,12.58,2.0,2023-10-12
0xc06e774871be77a995de4d172347c0830964d33a,29.107155,27.187052,1.920103,7.06,1.3,2024-06-18
0xa75700ef86c8105129a787b0dbcb89545a078527,28.584573,25.000000,3.584573,14.33,2.5,2023-04-29
0x862607c672de1d6feba11c7a882783ce085eb636,28.551451,25.000000,3.551451,14.20,2.4,2023-05-15
0x48cb29b1a276e5e4bef3434608f0f53214f901ce,28.517300,24.999999,3.517301,14.06,2.4,2023-06-02
0x3e15cdc44b1169c22f980673a57278d7de94ca50,28.472208,24.981505,3.490703,13.97,2.3,2023-06-16
0x30a158dea3ff3bdb752629e12bfa9ba06242dfb5,28.278781,24.999999,3.278782,13.11,2.1,2023-08-26
0x48164457af234d3b5f9c99a02eb65079237cc861,28.269578,24.999999,3.269579,13.07,2.1,2023-08-29
0x96e2bd43f9d181f92997404ac1d5f2d28d4cb548,27.958109,25.000000,2.958109,11.83,1.9,2023-11-27
0xd73230e2bc6714e385e928a80240602cd0c09219,27.478430,25.000000,2.478430,9.91,1.6,2024-02-26
0x6c8497ca349f81eaaf48366b0342effe43cc36f8,26.712749,25.000000,1.712749,6.85,1.3,2024-06-28
0x6aa80d8e1ea5db0e640ae7ba011ce3fd4f212465,26.559597,24.999999,1.559598,6.23,1.2,2024-08-03
0x8acdfae2eba6adcf644ce47dacf9c5f7806f2e89,26.506233,25.000000,1.506233,6.02,1.2,2024-08-22
0xa8e8affc55e6ab42ba4a3e19cb5a3c7adcf0407b,26.336294,23.027835,3.308459,14.36,2.5,2023-04-26
0x8ce4d92ce97b4e970f95281c8fd75c90d2808624,26.190948,24.686843,1.504105,6.09,1.2,2024-08-16
0x763633c98f00236ac6bd857d8d40faf5607f1fce,26.030150,23.534870,2.495280,10.60,1.7,2024-01-23
0xb852d12c07177906873990b17c7dc23c46430634,25.849298,24.472927,1.376371,5.62,1.1,2024-09-26
0x0425205297470a304e03ee664afb93e2d44efa1c,25.792435,22.974143,2.818292,12.26,2.0,2023-11-04
0x543c95db9b5d0ccf2c8412910ef9f282caeff727,25.142668,23.715235,1.427433,6.01,1.2,2024-08-22
0x67fd1e053e8aa0f7dd2837b215eac5d060146a18,24.615091,23.018770,1.596321,6.93,1.3,2024-06-24
0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b,23.661107,21.000000,2.661107,12.67,2.0,2023-10-05
0xfc78700591ac71c96102a4f9bd8fc97d663355cc,23.621504,20.789362,2.832142,13.62,2.2,2023-07-25
0x48cee33fbecbcb08a39ee8f66d17fee0f5048519,23.103164,20.839373,2.263791,10.86,1.8,2024-01-11
0xa124075cea14fc12c91c6130e31c446a74a3a36d,22.964230,20.001579,2.962651,14.81,2.7,2023-02-06
0x7b2854cd30f486d8eb3082d6cafdf54611c10aff,22.943952,20.000000,2.943952,14.71,2.7,2023-02-22
0x6140016efa08950917d3cc8afc8b2b9388f9f197,22.924011,20.000000,2.924011,14.62,2.6,2023-03-10
0x963535cc9f52c2f824481669a4c84b57b3f44a07,22.911994,19.999999,2.911995,14.55,2.6,2023-03-25
0x4d58d36e46cf9af14e416061fe5d0074780b4099,22.911022,19.999999,2.911023,14.55,2.6,2023-03-26
0xcad9d849a18c7a6b47a732856a6062fc7689543d,22.888022,21.439829,1.448193,6.75,1.3,2024-07-03
0x55cdce2cdb2c4fd12a640576c2c51f8268cbe455,22.836111,19.999999,2.836112,14.18,2.4,2023-05-18
0x07a1f6fc89223c5ebd4e4ddae89ac97629856a0f,22.739130,20.000000,2.739130,13.69,2.3,2023-07-17
0x53df409fe3802387a82dcc3c4b1ffb34cb60101a,22.701139,19.958675,2.742464,13.74,2.3,2023-07-13
0xe85c2b441b890a05850aa399163127078cf63603,22.686663,20.000000,2.686663,13.43,2.2,2023-08-03
0x4718ce007293bce1e514887e6f55ea71d9a992d6,22.555902,19.999999,2.555903,12.77,2.1,2023-09-27
0x8c0658026edd0f27de4f21088af4c24c4912f428,22.386595,20.274122,2.112473,10.41,1.7,2024-02-04
0x6fe2ce7d8cd5f18b4a71c377a80445f2b3897b0a,21.982524,20.000000,1.982524,9.91,1.6,2024-02-26
0x161ea288055b58fb182f72b124a5d0f367b099e4,21.870617,20.031409,1.839208,9.18,1.6,2024-03-18
0xb46f5420df7a690a95869726e96d5e70e46b278b,21.767337,19.999999,1.767338,8.83,1.6,2024-03-29
0xab8e0f243838f5e573b2649bc7304afd5fd36446,21.755708,20.481177,1.274531,6.22,1.2,2024-08-04
0x68b53da73f725a20b2055ca2abd6a1a9125866bf,21.755104,20.000000,1.755104,8.77,1.5,2024-03-31
0x91f676912490360d78c409bf5c0eacfa8e50e23a,21.708695,19.999999,1.708696,8.54,1.5,2024-04-09
0x52017ac1b425df0187b3fe2bd32e8cb2c4ce4c8f,21.330101,19.999999,1.330102,6.65,1.3,2024-07-09
0x6b0a70e988ca1cc5fbe5bffd0029c32ad8d9724a,21.330055,19.999999,1.330056,6.65,1.3,2024-07-09
0xc837db831aea7f3d787201d9c7fd95034294270b,21.204481,20.000000,1.204481,6.02,1.2,2024-08-22
0x1d1b104cd940f16830b180eef2d207a18a897f12,20.818820,18.769326,2.049494,10.91,1.8,2024-01-08
0x39e8f2a6d5959da2857d5425a74c91f1a0f74734,20.692446,18.402650,2.289796,12.44,2.0,2023-10-24
0x9f38d6695668df5b8986c4290a92df06bc82eee5,20.563614,18.999999,1.563615,8.22,1.5,2024-04-22
0x37e33d90f8a60e484e9cd12699497a3288d41834,20.214083,18.260890,1.953193,10.69,1.7,2024-01-18
0x86bb03aceb5f88a77a4736471d7ba207ce5783c0,19.651051,17.128738,2.522313,14.72,2.7,2023-02-22
0xb775510908e281a2bdfba6268d8fd807f1cea7d6,18.888777,16.472161,2.416616,14.67,2.6,2023-03-02
0x421010de6cad687ffb85c7e1c6619901379b7c6c,18.314040,16.999999,1.314041,7.72,1.4,2024-05-19
0xbc3e58a3bbd8a3268a6c9cc11f05a53c2e02625c,18.265053,15.999999,2.265054,14.15,2.4,2023-05-21
0x04c59ebae6e10be74491d1eedeb2d97dcf5f16fc,17.906199,15.776428,2.129771,13.49,2.2,2023-08-01
0xcaeb844ba48ee41bb1d1d7c2115c62557c9a0d77,17.869908,15.585022,2.284886,14.66,2.6,2023-03-03
0x80d037f6742bdc4c9eed008095bcd873d29c8ce5,17.222986,16.000000,1.222986,7.64,1.4,2024-05-24
0x02b8e359aef9a992d63638d36d9144e04f1f2dfb,17.182079,15.000660,2.181419,14.54,2.6,2023-03-28
0x72fb604d1b0b737f86b1d6b43265f09b76f29918,17.065297,15.000000,2.065297,13.76,2.3,2023-07-11
0xca299cceb67bf83c2a2b1a0d7621a8f4bad69da8,16.920462,15.952910,0.967552,6.06,1.2,2024-08-19
0x8e7bf465a3a64f867ea6cab32e75ae646e172ce8,16.696455,15.775578,0.920877,5.83,1.1,2024-09-06
0x0bf40b78c1f58c1f6feadb6c21f441615f38194a,16.175662,14.602702,1.572960,10.77,1.8,2024-01-15
0x7d58cbfb1ee5479ca6b8c7f6353c7dcd72ab6e3f,16.135800,14.953465,1.182335,7.90,1.4,2024-05-09
0x8011decb128b35170aa770962e4e7d8f566890aa,16.131785,15.132174,0.999611,6.60,1.3,2024-07-12
0x90e5535f7d3308045d03a77c92bfd0b7cea4bf94,16.128350,15.000000,1.128350,7.52,1.4,2024-05-29
0xc032b174f998471604a3822c96b35ca9950968b7,16.078043,13.999999,2.078044,14.84,2.7,2023-01-31
0x6607fcaf34cab98cb4d718e23b8dc184fd1a824f,15.904215,15.000797,0.903418,6.02,1.2,2024-08-22
0xca767ceaedb69927e2a7376e00000d26dbb94638,15.388839,13.575797,1.813042,13.35,2.2,2023-08-08
0xa1a2b417aed419c9f808f47bfd6fefad574c10f5,15.181837,14.000058,1.181779,8.44,1.5,2024-04-13
0x7b042c22a39c651fb6e516928cd5f5179cd9d4db,14.884210,13.923438,0.960772,6.90,1.3,2024-06-26
0xa914116612bdb4152d9a7d13d18cf775b5000684,14.500595,13.660370,0.840225,6.15,1.2,2024-08-11
0x97511657558e83b984ae32db30a27769dd155f20,14.109233,13.128935,0.980298,7.46,1.4,2024-05-31
0x124c86b5912a66091408d3b75253873d04d355a2,13.781154,11.999999,1.781155,14.84,2.7,2023-01-31
0xa61a6a1166a760835a632776e9e61dd87bea0c1e,13.763853,12.000000,1.763853,14.69,2.6,2023-02-26
0x8c270f234cdcbd30d281799b584db3d0789e1317,13.750665,11.999999,1.750666,14.58,2.6,2023-03-19
