User Address,Current WETH Balance,2024-10-17 WETH Balance,Exact Yield Earned,Yield %,Years Inactive,Last Interaction
0x67bf34e82fad5fa01adf3f55b986fdd05623d0ee,0.000107,0.000105,0.000002,2.68,1.3,2024-06-30
0x675ce7132944924ed7e33b93dbfe2392a64ea88b,0.000107,0.000103,0.000004,4.15,2.1,2023-09-15
0x0b03f12275ef47afc7fd4e7afd27146825042a22,0.000107,0.000102,0.000004,4.56,2.3,2023-06-27
0xfbd2e23686f293395ebbaf3b1c0f27af9004b859,0.000107,0.000102,0.000004,4.44,2.2,2023-07-22
0x8b38169083495c9d9e237faefc9c3ec298a05a36,0.000106,0.000104,0.000002,2.68,1.3,2024-06-30
0x8ed898249e4599304ee190b4c92fe56270baeb36,0.000106,0.000104,0.000002,2.50,1.2,2024-07-30
0xf498feb7e1646b2102c78f5cc5cce017a656ca0f,0.000106,0.000103,0.000002,2.50,1.2,2024-07-30
0x6ea2e492a7128508d609de8d9e562c611e587b33,0.000105,0.000101,0.000004,4.59,2.3,2023-06-20
0xd68a2231953f547df2809f1f6e7c17e6694be8ef,0.000105,0.000100,0.000005,5.42,2.7,2023-01-27
0x6d3971c01060c5654b1b98930afb7934b21c4cf7,0.000105,0.000100,0.000005,5.42,2.7,2023-01-28
0x8f9340e9342cd594cf7867a5264c5f7f95e3716f,0.000105,0.000099,0.000005,5.40,2.7,2023-01-31
0xa4f02fcc2e3189924389d1d5f6b19ed5e3bf4dc9,0.000105,0.000099,0.000005,5.34,2.7,2023-02-12
0xb70f8998bbaf3ef8ee34ee1351d6ba5456b34ef1,0.000105,0.000102,0.000002,2.54,1.2,2024-07-23
0x727da77e0b3a0bdbf30856df052552e6787f4aaa,0.000105,0.000099,0.000005,5.24,2.6,2023-03-04
0x456166aa032f9099bdf6ee619849d0b7c0e701d9,0.000105,0.000100,0.000005,5.23,2.6,2023-03-06
0x45f1c2c9a16ea6c20cd28b3f239e4efa20d47c1c,0.000105,0.000099,0.000005,5.21,2.6,2023-03-10
0x4a37ad2b8fcdf566456a8e950db788dfe5552580,0.000105,0.000100,0.000005,5.17,2.6,2023-03-16
0x55ee91712d3afc0ec52dcd0d695412ff80efc528,0.000105,0.000099,0.000005,5.16,2.6,2023-03-17
0x2d3cd1961edc2c16ac2d4b7aab5802a7a0df2d24,0.000105,0.000100,0.000005,5.16,2.6,2023-03-17
0x4a182934efcfd2db56672ad7b1667491d74b53e5,0.000105,0.000100,0.000005,5.16,2.6,2023-03-17
0x482117761daaa0e8b126e0fe4541b0231d304779,0.000105,0.000100,0.000005,5.16,2.6,2023-03-17
0x203bb2da81bc2ce5d5fea429dbe87514132e7dec,0.000105,0.000099,0.000005,5.16,2.6,2023-03-17
0x6479c019c94a0129142d6cc6e98e421345d75f66,0.000105,0.000100,0.000005,5.16,2.6,2023-03-17
0x4661e8447e1856a4c08d40b4c30a1d68db70a8b4,0.000105,0.000099,0.000005,5.16,2.6,2023-03-17
0x6d7c0019b860ee19db58dbd3dfae0605fb0ed6d4,0.000105,0.000100,0.000005,5.16,2.6,2023-03-17
0x6f6b845ae854c5b84341de5ece9ee2c6db6067ae,0.000105,0.000099,0.000005,5.16,2.6,2023-03-17
0x668c72ca2a1a981c69c465e13b6cacadd1354dbd,0.000105,0.000100,0.000005,5.16,2.6,2023-03-17
0x6708cb39cdea3adcc7820aa223e5aa38a8a95209,0.000105,0.000100,0.000005,5.16,2.6,2023-03-17
0xacc5d0dd1ff40cc3c11e5790d2d1d706acb4fb1d,0.000105,0.000099,0.000005,5.15,2.6,2023-03-19
0x8ab251cc87efb3c97212f7395613967d702da48c,0.000105,0.000099,0.000005,5.15,2.6,2023-03-19
0x8716871f733551a32e2626a96e8f7870b3c5612c,0.000105,0.000099,0.000005,5.15,2.6,2023-03-19
0x89041a4b7def488661b342537e5fb1d2f06f8b28,0.000105,0.000099,0.000005,5.15,2.6,2023-03-19
0x94f0d823797ff27f52dc584cabfbebe3274c36f4,0.000105,0.000099,0.000005,5.15,2.6,2023-03-19
0x80b6d1176b7754ad4544e969389561be63da1ad0,0.000105,0.000100,0.000005,5.15,2.6,2023-03-19
0xd58f41be73fc7d6f90602622e4a31be21eb665c4,0.000105,0.000099,0.000005,5.15,2.6,2023-03-19
0xbba1fac73e84dc07ac21119545c496f175119045,0.000105,0.000100,0.000005,5.15,2.6,2023-03-19
0xcf1528877e20b18e91eb9281ed377d47bccf572f,0.000105,0.000099,0.000005,5.15,2.6,2023-03-19
0xac1460a90337a7979b639e5dc545da0f4ac2fa80,0.000105,0.000100,0.000005,5.15,2.6,2023-03-19
0x1103859746df641f51709119eb971f086361cafa,0.000105,0.000101,0.000003,3.50,1.8,2024-01-11
0xe109bbb0f82e284227aed5b0d27a376757c3e66c,0.000105,0.000100,0.000005,5.14,2.6,2023-03-19
0x47065f1910b5888b291d12f32052810384935b60,0.000105,0.000100,0.000005,5.13,2.6,2023-03-22
0x67da4b1ffa96c315a5fbcb2583f3a8ab6ee676ed,0.000105,0.000100,0.000005,5.09,2.6,2023-03-28
0xea7ffc3cbca3ac13fb14dbd5d030f0f73a77ff5c,0.000105,0.000100,0.000005,5.07,2.6,2023-03-31
0x7804dfdba09a99b4fb341af76bf07d9ace523814,0.000105,0.000099,0.000005,5.06,2.5,2023-04-01
0x98f67c5445545865759a40ff10adf69e1ebfb059,0.000105,0.000099,0.000005,5.01,2.5,2023-04-10
0x2bf29dc27e018dcfb9fcac73836d28df66b114bb,0.000105,0.000100,0.000005,5.01,2.5,2023-04-10
0x4114a86310c5209b70dddc80814748bac9e577ad,0.000104,0.000101,0.000003,3.32,1.7,2024-02-20
0xea59eff949aeec5dbccc2e5d20441391309bd679,0.000104,0.000100,0.000004,4.90,2.5,2023-04-28
0xc7b9086072134f0911ee1398f09090df2a7a9a6b,0.000104,0.000099,0.000004,4.80,2.4,2023-05-17
0x97b70cac7ba6ec475cdf0b7ef1a19afe9e1c1b08,0.000104,0.000099,0.000004,4.80,2.4,2023-05-17
0x831838fdb40175bbf94e7a7f15efd0e4bb65a41e,0.000104,0.000099,0.000004,4.80,2.4,2023-05-17
0x7c5b11ac0b2a88a7adb1672c3cc52ac2be2438ef,0.000104,0.000099,0.000004,4.80,2.4,2023-05-17
0x5ddd97d2d0cbf1177fd1bfa2740f884293eef5e4,0.000104,0.000099,0.000004,4.80,2.4,2023-05-17
0x5333e07df8f51b00646aaa517912f37d1f9bb40f,0.000104,0.000099,0.000004,4.80,2.4,2023-05-17
0x4acf0d497f8d3eacc7bb567f8725e19bf1501107,0.000104,0.000099,0.000004,4.80,2.4,2023-05-17
0x275bdfe59538a17db206f7ccd8463fdce5049997,0.000104,0.000099,0.000004,4.80,2.4,2023-05-17
0x1b90fc37a92909d816cd6298e8ab26e599f7f18e,0.000104,0.000099,0.000004,4.80,2.4,2023-05-17
0xe6b93dcc45df989bf1824114a4fa1a6f2d322497,0.000104,0.000099,0.000004,4.80,2.4,2023-05-17
0xaef56c00f2868814017b20fea13bab942a16e83f,0.000104,0.000099,0.000004,4.80,2.4,2023-05-17
0x66f2e146ad18b761a6be38e6f427b7899be8ef90,0.000104,0.000099,0.000004,4.80,2.4,2023-05-17
0x455bfa61a29fb7c2440e0b6fc3d9274875881126,0.000104,0.000099,0.000004,4.80,2.4,2023-05-17
0x140d8ff6210a0f2a418b8fe9cec957bfa9c87f05,0.000104,0.000101,0.000002,2.92,1.4,2024-05-16
0xf58b8756c5828c5b4e226da1046acf0a0ebae25a,0.000104,0.000100,0.000004,4.78,2.4,2023-05-21
0x659082a1b071fe769fd4fc8acc3c056986375081,0.000104,0.000100,0.000004,4.74,2.4,2023-05-27
0xb7985a153ff4c8fc197b859f6f7979b126aaa315,0.000104,0.000100,0.000004,4.74,2.4,2023-05-27
0xaf5b20c6b1c450b7e948f38f0e16165ab445118e,0.000104,0.000099,0.000004,4.74,2.4,2023-05-28
0xf57f1fb9a88d6deaa3e313dc2c593b5a2ac123ed,0.000104,0.000100,0.000004,4.74,2.4,2023-05-28
0x293677f26bc5fc9b404c9601397e833f950b3764,0.000104,0.000100,0.000004,4.74,2.4,2023-05-28
0x011d847eae77a6cb01d5c3936592d1efc0bf1bf1,0.000104,0.000099,0.000004,4.74,2.4,2023-05-28
0x90957af0d29b35ade2473223ce1befe9a75172d5,0.000104,0.000099,0.000004,4.73,2.4,2023-05-28
0xf091da25978000673de3d9cfbc6536b293146e2b,0.000104,0.000100,0.000004,4.63,2.3,2023-06-13
0x35e3a5f9a59a441f5b87416ed68eb99753e59171,0.000104,0.000099,0.000004,4.73,2.4,2023-05-29
0x34f9c0b11e67d72ad65c41ff90a6989846f28c22,0.000104,0.000099,0.000004,4.71,2.4,2023-06-02
0x6c2cc8ea2b54e6a4807502f3a98a839184fea6bb,0.000104,0.000099,0.000004,4.71,2.4,2023-06-02
0x07349fe9d2b90fb21fa823246ae46589b4c8e7a2,0.000104,0.000100,0.000004,4.70,2.4,2023-06-02
0xa16878bb974e7e0a9a1eeae45af80991a2a7800d,0.000104,0.000100,0.000004,4.70,2.4,2023-06-03
0xeefb718bc0fa464f142d735829500a9fe9350a84,0.000104,0.000099,0.000004,4.69,2.4,2023-06-04
0x9ec14a04cb7822b56bef9d46357604b6f3a673cc,0.000104,0.000100,0.000004,4.57,2.3,2023-06-24
0xe69db17df2ede4fffe2c79ceea20bb830207ff53,0.000104,0.000100,0.000004,4.65,2.4,2023-06-11
0xdbb9b22678db779942d88b0c35489e33ab685483,0.000104,0.000099,0.000004,4.63,2.3,2023-06-13
0x25382a5f407a31c1996bbf96fbb92a690497288c,0.000104,0.000099,0.000004,4.63,2.3,2023-06-13
0xa2ba6c51bb4a62717b96a9e1a74ac29109e99623,0.000104,0.000100,0.000004,4.63,2.3,2023-06-13
0x61494e733762a5e540e4023a3d22b4f62a90c459,0.000104,0.000100,0.000004,4.58,2.3,2023-06-23
0x959740d1608c4124cee7d1319d413f3348f221ae,0.000104,0.000099,0.000004,4.62,2.3,2023-06-13
0xf3119222fefd46875391333ed596246194717f70,0.000104,0.000099,0.000004,4.62,2.3,2023-06-14
0x2b840a936af74b20541aa3bd820bf488af1a6715,0.000104,0.000099,0.000004,4.62,2.3,2023-06-15
0x2c88a6a5816ae70b9ccc2e301b64ce7939e88fe2,0.000104,0.000100,0.000004,4.60,2.3,2023-06-18
0x8e1d2c40fe629d285031645205cd1c6f2d4f10db,0.000104,0.000099,0.000004,4.60,2.3,2023-06-18
0x0a8c22c54e9fea4522a9afa5b1525a76ef412068,0.000104,0.000099,0.000004,4.59,2.3,2023-06-19
0x42fc8853d314028bcccb823a38f28650a1727e4f,0.000104,0.000100,0.000004,4.59,2.3,2023-06-20
0x150b7e512654167f92d27b3f0f5fb14f131184ea,0.000104,0.000099,0.000004,4.57,2.3,2023-06-24
0x4f0614814995bef67c4cc95a36ecc76ab46296c0,0.000104,0.000099,0.000004,4.56,2.3,2023-06-26
0x2ba6b44d25588b300239599bc15d033becd36159,0.000104,0.000099,0.000004,4.56,2.3,2023-06-26
0xb9cf71aad861e7226ef2c07fcd2feed6d0f9a643,0.000104,0.000100,0.000004,4.56,2.3,2023-06-26
0xfaee289c8a5fe008c0ce4f9dad3faf7af014bb93,0.000104,0.000100,0.000004,4.54,2.3,2023-07-01
0x7d99513d132c0030cfe254bb36fc2aebf2a51831,0.000104,0.000100,0.000004,4.54,2.3,2023-07-01
0xeb2913edd64f88813c873bf4320fc03c4e49bdcd,0.000104,0.000099,0.000004,4.54,2.3,2023-07-01
0x9038e0a46d029b5c80cb3f51baac6a6690a1b7bb,0.000104,0.000099,0.000004,4.53,2.3,2023-07-02
0xbf3d583993305918baedfb2d3850269c121e0648,0.000104,0.000099,0.000004,4.52,2.3,2023-07-03
0x07bb98c1c3dbbddbe0bef1a8043f705ecc3d4273,0.000104,0.000099,0.000004,4.51,2.3,2023-07-07
0xed9dd2a4f4455c0b42b053343f74af2f926537ae,0.000104,0.000100,0.000004,4.51,2.3,2023-07-07
0x6417105711eb956cff0d15abf01e5f0bad4552d7,0.000104,0.000099,0.000004,4.49,2.3,2023-07-10
0x944e801fa347ed76f85d9a0461191c830bfe4e40,0.000104,0.000100,0.000004,4.48,2.3,2023-07-13
0xed2b944624306d6d2cb6a9d4d769cdd3721e2021,0.000104,0.000100,0.000004,4.47,2.3,2023-07-15
0x17c8487638e39ea3f250bd63171f737e01c23f90,0.000104,0.000100,0.000004,4.47,2.3,2023-07-16
0xef83a287ded45962997584174ddb2c68dc215e3b,0.000104,0.000099,0.000004,4.39,2.2,2023-08-01
0xf1f957595dc117128bf7d3ac5f71042a889b826a,0.000104,0.000099,0.000004,4.38,2.2,2023-08-02
0x743ac11a361a4e5a48e6b733561c6ad27383c996,0.000104,0.000099,0.000004,4.38,2.2,2023-08-03
0x8f90a495a1420aeddf61f078d92f71bb78d12732,0.000104,0.000099,0.000004,4.36,2.2,2023-08-05
0xa27eacdcf251dbe4dfaf9b0865be8cb0195db0f5,0.000104,0.000100,0.000004,4.33,2.2,2023-08-11
0x9de4087dc029bdd1cf7e8c1de1c39d2de5ffa73e,0.000104,0.000099,0.000004,4.32,2.2,2023-08-13
0x540e17ccb9a4b9ab23cd9eea1f129b1343bbe89e,0.000104,0.000099,0.000004,4.28,2.1,2023-08-25
0xd8cc1dbf2ea354db9c00c6151d7d7ba848868c23,0.000104,0.000100,0.000004,4.24,2.1,2023-09-01
0xcf7602a0df2f4a6a59edec5b4a241248ebee24e1,0.000104,0.000100,0.000004,4.11,2.1,2023-09-22
0xe256e55960b4105f480aca081c5e253d1abd41f6,0.000104,0.000101,0.000003,3.13,1.6,2024-03-27
0x0671aec56bc2e358448162677bd110d673cd2937,0.000104,0.000100,0.000004,4.18,2.1,2023-09-09
0xafe10a77279750d7128d4f9257971ee9ff9a2e27,0.000104,0.000100,0.000004,4.14,2.1,2023-09-16
0x974a4946bce4dadb4f9d3b5c04121b41afaf8e40,0.000104,0.000099,0.000004,4.17,2.1,2023-09-12
0x520768717f317893e749b363399f51bc8a092cfc,0.000104,0.000099,0.000004,4.17,2.1,2023-09-12
0x67770b782cfab1da42a0079c35ee47e49d89c584,0.000104,0.000099,0.000004,4.16,2.1,2023-09-13
0x8847ebaaf29a18396e49191602f8d8d141b98aa7,0.000104,0.000100,0.000004,4.15,2.1,2023-09-14
0x3f7208f212b543781d8bf394edc9edfbf5425706,0.000104,0.000099,0.000004,4.15,2.1,2023-09-15
0x5c5f887237882ee7c56fa754b37c776bcc4f801b,0.000104,0.000100,0.000004,4.15,2.1,2023-09-15
0xef9f7b9a494faf74ddd8ef3c428c065594bca99a,0.000104,0.000100,0.000004,4.14,2.1,2023-09-16
0xd389e00c939042679340fececaca3ea75150331d,0.000104,0.000100,0.000004,4.12,2.1,2023-09-19
0xde7022d12457f9f53c86e153e58ad32d985f51d5,0.000104,0.000100,0.000004,4.10,2.1,2023-09-23
0x65884782653922637b0cbb37d35988097e10ee22,0.000104,0.000099,0.000004,4.09,2.1,2023-09-24
0xa3b2bef8a130d63cbd652775dc0ba3f0fdcd7b52,0.000104,0.000099,0.000004,4.09,2.1,2023-09-24
0xd3d2155cfd4dcc3220a1ca7d4b161576be3effb9,0.000104,0.000099,0.000004,4.09,2.1,2023-09-24
0xdfcb9645d8ead890a92ca255f38c7a5896e80dbb,0.000104,0.000099,0.000004,4.09,2.1,2023-09-24
0x887e2a841f6b755efa4321a03f810f6ebf05c872,0.000104,0.000099,0.000004,4.07,2.1,2023-09-27
0x197008a1d3e26a97a19f46c121482969cef95b7d,0.000104,0.000100,0.000004,4.07,2.1,2023-09-27
0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441,0.000104,0.000099,0.000004,4.05,2.0,2023-10-01
0x1f29233f2b4755f7e7e44e250c2f148ba6b48c24,0.000104,0.000099,0.000004,4.05,2.0,2023-10-01
0xf94fa6c328474836b3d7fe104b79132bc154ce27,0.000104,0.000099,0.000004,4.03,2.0,2023-10-03
0xd6dd26122ec068030effc0c15d1d3cc2c8e08843,0.000104,0.000099,0.000004,4.03,2.0,2023-10-04
0xd1feb5426007c9b615be92b97fcbadeec64c4ce6,0.000104,0.000099,0.000004,4.03,2.0,2023-10-04
0x0b306407144fe176f2537b042da16a0fe34064d3,0.000104,0.000099,0.000004,4.03,2.0,2023-10-04
0xb4ccb72db54b15b090c6c3770cecc88742bcf0c5,0.000104,0.000100,0.000004,4.02,2.0,2023-10-06
0x9e2cda1cc84f542f1fe2012ed2f1cd9071bde370,0.000104,0.000099,0.000004,4.01,2.0,2023-10-06
0x5361c2710ae35efabef3c23ed6ecdc3115059d0f,0.000104,0.000099,0.000004,4.00,2.0,2023-10-08
0xafcaf936757cff25201cfcfd19fa1b11dce08f75,0.000103,0.000100,0.000003,3.99,2.0,2023-10-10
0xa8529148bb994715321b07bbdf96ca3519931495,0.000103,0.000100,0.000003,3.98,2.0,2023-10-11
0xb4893363007e75abfa034db4a2268e6114d7ccd4,0.000103,0.000100,0.000003,3.91,2.0,2023-10-23
0x24ef89092ddcae34199774ac4e3ec6f36d9fbe4c,0.000103,0.000099,0.000003,3.97,2.0,2023-10-13
0x18387cfc316a2f89cf84d60d3d64ea7e0a0fa64a,0.000103,0.000100,0.000003,3.96,2.0,2023-10-15
0x67efb7be85240d52b7e7e6329da2a3c7ff0f5692,0.000103,0.000099,0.000003,3.96,2.0,2023-10-15
0xdc6943511110732997ef50ad58adb01e6fe7c575,0.000103,0.000099,0.000003,3.93,2.0,2023-10-20
0xce43a7498e65b6f6c8741fd9a7efc3f78efc78c4,0.000103,0.000100,0.000003,3.28,1.6,2024-02-27
0x3418dd3bfe9bbb95f0311f035073ba389bbe8d1e,0.000103,0.000099,0.000003,3.88,2.0,2023-10-29
0x00ff21c847f4e6ea9d10422ab35e1a8614af6e77,0.000103,0.000100,0.000003,3.53,1.8,2024-01-04
0x45280ee6c792b60d3afe14277368c2ab5679d957,0.000103,0.000100,0.000002,2.75,1.3,2024-06-16
0x56e5f8da620ade06f971f2d2116a1796727cc174,0.000103,0.000100,0.000002,2.70,1.3,2024-06-26
0x13d42fc5875d0c832e43d56a074f91db9b6cd1ff,0.000103,0.000100,0.000002,2.49,1.2,2024-07-31
0x714816133d78372a8759a9e9cb6b75d2596f045e,0.000103,0.000100,0.000003,3.37,1.7,2024-02-11
0x276f55a95f8579d1ba13680167d1211bea5454da,0.000103,0.000099,0.000003,3.34,1.7,2024-02-17
0x6bb8dddcf30092d52ca7979c3f181ce4af60ecbf,0.000103,0.000099,0.000003,3.13,1.6,2024-03-28
0xe8f903c530719ca14b9a1f5572f1a2b12868685f,0.000103,0.000099,0.000003,3.09,1.5,2024-04-06
0xd0bdfe1932db2244cc62978d8b0efb72b6e37d72,0.000103,0.000100,0.000003,3.08,1.5,2024-04-08
0x5007bd9cd8a1cfb2f9111622fc81abd99c9a3a12,0.000103,0.000099,0.000003,3.03,1.5,2024-04-20
0x0a0f8d80bf2adaf583d70d2f50fc708a8969f41e,0.000103,0.000100,0.000003,3.02,1.5,2024-04-21
0xcbe25ade0936b962d40d285970314cefa5797344,0.000103,0.000099,0.000003,3.02,1.5,2024-04-21
0x1c2624e65bbaa74e483e965c5e35e86039b26cd6,0.000103,0.000100,0.000003,3.02,1.5,2024-04-21
0x981dc233b0ab3c6f6b332b5bbf10a7796424399e,0.000103,0.000099,0.000003,3.02,1.5,2024-04-22
0x82e943a2370316b86e6341c039843fdd383e62fd,0.000103,0.000100,0.000003,3.02,1.5,2024-04-22
0xe26e66504730bc735864469b77823ed5ea0d75d8,0.000103,0.000099,0.000003,3.00,1.5,2024-04-26
0xe6ad0d5909b55932b58871acec43f0147ad31ea5,0.000102,0.000099,0.000002,2.99,1.5,2024-04-28
0xa20660c6774b7d88f0177e520fc66a43357e5d96,0.000102,0.000100,0.000002,2.99,1.5,2024-04-28
0x7bc312e708b51c8345c41b61b5d3449142ecee4f,0.000102,0.000100,0.000002,2.99,1.5,2024-04-30
0x3fe86f2ea1e7a155ec99afd49f30e3d6b24c4e14,0.000102,0.000099,0.000002,2.98,1.5,2024-05-01
0xbe3c90d34b757587c62852dcd57f7c8e1bc5547c,0.000102,0.000100,0.000002,2.98,1.5,2024-05-02
0xc5d6453f87dd868ee1645e90c0245803d6e8f631,0.000102,0.000100,0.000002,2.95,1.4,2024-05-08
0x2474a401f744cfe149ac3a56d022b43bc63d436b,0.000102,0.000100,0.000002,2.95,1.4,2024-05-09
0x39bcc0a37463b21d9c97bc5d72c6a0724ff8704f,0.000102,0.000099,0.000002,2.95,1.4,2024-05-10
0x41e624e6c65a23639395ae19bedb279f54ecb11c,0.000102,0.000100,0.000002,2.94,1.4,2024-05-11
0x5d671c0001e48bb512cd64b2e1d33f557ab153f8,0.000102,0.000100,0.000002,2.92,1.4,2024-05-15
0x07c03ff40e941746fc962b16d75e615f7dc8a0c7,0.000102,0.000100,0.000002,2.88,1.4,2024-05-25
0xb67e8e26d8f1b2c3e6423b040d2b9db04fdc1af8,0.000102,0.000100,0.000002,2.83,1.4,2024-06-04
0x35bf886cc944becf358c705eb5a53a07b77303bf,0.000102,0.000099,0.000002,2.97,1.5,2024-05-03
0x10d74344b3b5db6b090130b08a55a605328ea179,0.000102,0.000099,0.000002,2.75,1.3,2024-06-16
0xb6ec3f5cd1b20ec145578b730d7f2efb2bbab3c6,0.000102,0.000100,0.000002,2.75,1.3,2024-06-16
0x3d51249a7453444afeb8d93f03421775f70289f6,0.000102,0.000099,0.000002,2.75,1.3,2024-06-16
0xbf3cf93a7ebe6778d142163bb20fd3dc93142314,0.000102,0.000099,0.000002,2.75,1.3,2024-06-16
0x917251b02d43372a083b75890df33bf6d2bd0e02,0.000102,0.000099,0.000002,2.72,1.3,2024-06-22
0xe250cfeb6f1f731bcf681dd37c389e1bacbe7620,0.000102,0.000100,0.000002,2.72,1.3,2024-06-22
0x228208a203ea54f5b5d6f9363c27102e588db4c4,0.000102,0.000099,0.000002,2.72,1.3,2024-06-22
0x826700416976e5c3eb3c7098bc065e355296cd1c,0.000102,0.000100,0.000002,2.71,1.3,2024-06-23
0xa6cca4d52fe7d6b0d9b96b75aee2f9f3102a3d00,0.000102,0.000099,0.000002,2.71,1.3,2024-06-25
0x3ccac265f0d40b5337dbe5487713308fcb3ce4db,0.000102,0.000100,0.000002,2.70,1.3,2024-06-26
0xb8c9053d03e7939da4b6803f9d7dfa1ff6f10fec,0.000102,0.000099,0.000002,2.68,1.3,2024-06-29
0xb41bfd02ac20ec41cab1ca356ef1093bd71228a4,0.000102,0.000099,0.000002,2.68,1.3,2024-06-29
0xc98c0d908b2910316fdd17572d6e243c339cffed,0.000102,0.000099,0.000002,2.68,1.3,2024-06-30
0xac5effca3ebc0e33f187732e9fa5bb27b4c471c8,0.000102,0.000099,0.000002,2.68,1.3,2024-06-30
0xd6b2d7946be0696632e18a93d7f0c35f754b7a62,0.000102,0.000100,0.000002,2.68,1.3,2024-06-30
0x8c381176fc0700a083c5623b67899127a6155630,0.000102,0.000100,0.000002,2.67,1.3,2024-07-01
0x200df0da31dc247d4628abbaeacdd44ff8f1ed17,0.000102,0.000100,0.000002,2.67,1.3,2024-07-01
0xb259aee7aa192b2ec54e7e8348a6224394b582d2,0.000102,0.000100,0.000002,2.67,1.3,2024-07-01
0x59400ce57f8cfd136cdb66550ed32f2e160e0f9e,0.000102,0.000100,0.000002,2.66,1.3,2024-07-03
0xed1f6e580f650671ded7ba4e380c82ad0acf13c6,0.000102,0.000099,0.000002,2.65,1.3,2024-07-04
0xfb41e12a61a3badfed49a9dfb916531204c47709,0.000102,0.000099,0.000002,2.64,1.3,2024-07-06
0x0b38cac620cf935c584a9b5319b7fb015746d6f3,0.000102,0.000100,0.000002,2.64,1.3,2024-07-06
0x4e7cc7736d876ff43b727d5d6d3fa65abfbd2bbf,0.000102,0.000099,0.000002,2.63,1.3,2024-07-07
0x7d56d8eaa234e07a3979a7084d1ccd536ec8e587,0.000102,0.000099,0.000002,2.63,1.3,2024-07-07
0x30b03dd9ec2e240e192182c5459397dad372221d,0.000102,0.000100,0.000002,2.63,1.3,2024-07-07
0x8ce47862e0fb30aa854596f857735700f3aa9167,0.000102,0.000099,0.000002,2.63,1.3,2024-07-07
0x440c1ee0ceb48367d6590cef00e766502c567b3a,0.000102,0.000099,0.000002,2.62,1.3,2024-07-08
0x8062431f27b9e4f4651d455955fcaadd8433839c,0.000102,0.000100,0.000002,2.62,1.3,2024-07-08
0x16621590f911f7c57c740343f3862a9eb2e16a06,0.000102,0.000100,0.000002,2.62,1.3,2024-07-08
0xfed6705f7d9faf0c3c6203b7480a7123ed432171,0.000102,0.000099,0.000002,2.62,1.3,2024-07-08
0xf576a526dd6310863b94168bd45ea359f6331cda,0.000102,0.000099,0.000002,2.62,1.3,2024-07-09
0xf7d10bad20366ee944afcff3d28805f58460b7df,0.000102,0.000099,0.000002,2.62,1.3,2024-07-09
0xbc0469be5109d1652d76ccc726f037fd62bd1f30,0.000102,0.000100,0.000002,2.62,1.3,2024-07-09
0x96cdc03cf2a6cbfb1c378946689ff6e26a5752d3,0.000102,0.000099,0.000002,2.62,1.3,2024-07-09
0x8d74696876d4a569cd4c8d0f4c7676f770560482,0.000102,0.000100,0.000002,2.61,1.3,2024-07-09
0xa3925d3bd1950378e691e2e55793c248add09df9,0.000102,0.000099,0.000002,2.61,1.3,2024-07-10
0xde2bccb73647203a8277e36833d8a9bec0effd32,0.000102,0.000099,0.000002,2.60,1.3,2024-07-10
0x92390924296c095dd374c539c2761e69741b937e,0.000102,0.000099,0.000002,2.60,1.3,2024-07-12
0xffa5888812a443248ca977b5809e95cf4c4f9b6a,0.000102,0.000099,0.000002,2.60,1.3,2024-07-12
0x3c57059f2e3fe1426a69817eb09af45404afe4a4,0.000102,0.000100,0.000002,2.59,1.3,2024-07-12
0x750fc9cefb1bc69ecd478110d54db7118a864433,0.000102,0.000099,0.000002,2.59,1.3,2024-07-12
0x61cd7398b416f725dd9f9db12b602a3e0223e963,0.000102,0.000100,0.000002,2.59,1.3,2024-07-13
0x7563a3ddbc27f995be79572f46187b7a2600f7bd,0.000102,0.000099,0.000002,2.59,1.3,2024-07-13
0xeab6ce18c326a183631b09af6e91bb3462ece002,0.000102,0.000100,0.000002,2.59,1.3,2024-07-13
0x735509033d248e9393d212af7555ec94496ba510,0.000102,0.000099,0.000002,2.59,1.3,2024-07-14
0xd71d9246aed401da54b3fda9603a91ca15c69640,0.000102,0.000100,0.000002,2.59,1.3,2024-07-14
0xf9f3b6254cf19fc9f3ac494389a19a38673f8f7e,0.000102,0.000100,0.000002,2.59,1.3,2024-07-14
0x413be1611cc5d5049e435652b44b64a9e978a15a,0.000102,0.000099,0.000002,2.58,1.3,2024-07-14
0x893bc6849aa13928daf819fa4a23063c3f1090d7,0.000102,0.000099,0.000002,2.58,1.3,2024-07-14
0x14a95c3af197f8c29d2206a0efe0c3fd91d26e9b,0.000102,0.000100,0.000002,2.58,1.3,2024-07-14
0x50b4d75c959361c982643d1758e250f43c1b34c6,0.000102,0.000099,0.000002,2.58,1.3,2024-07-15
0x3bd099e678e40779fb3284d21d36fdea4e897708,0.000102,0.000099,0.000002,2.58,1.3,2024-07-15
0x5f36adb1139447d01694f9499a3dfbc29b081baa,0.000102,0.000100,0.000002,2.58,1.3,2024-07-15
0x41ac711019427c78dfb670a415f11d9706f5e519,0.000102,0.000099,0.000002,2.58,1.3,2024-07-15
0x1db96856eee6641ca36df5034a5a6d3bcd986bc8,0.000102,0.000100,0.000002,2.58,1.3,2024-07-15
0x8d5329908805b3128a04ce0609131e1eff55a494,0.000102,0.000099,0.000002,2.58,1.3,2024-07-15
0x9890124da7ba822be6acb86d33ef81feee4be0c6,0.000102,0.000100,0.000002,2.55,1.2,2024-07-20
